poisonous_depvar,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_srfc_abv_ring,stalk_srfc_blw_ring,stalk_color_abv_ring,stalk_color_blw_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat
1,x,s,e,0,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,x,s,e,0,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,f,y,e,0,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
0,b,f,g,0,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g
1,f,y,n,0,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,f,y,e,0,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,f,y,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,s,n,0,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
1,f,y,n,0,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
1,x,y,e,0,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,f,y,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,x,s,n,0,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,f,y,e,0,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
0,k,f,g,0,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g
0,b,s,n,0,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,o,c,l
1,f,s,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,x,s,n,0,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,y,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
1,f,s,e,0,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,f,y,n,0,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
1,f,s,n,0,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,y,e,0,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,f,y,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,s,n,0,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,x,s,e,0,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
0,x,f,w,0,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,n,g
1,f,s,n,0,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,x,s,e,0,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,x,s,n,0,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
1,x,s,n,0,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,x,s,n,0,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,k,y,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,f,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,x,y,e,0,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,f,s,n,0,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,s,n,0,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,x,s,n,0,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,x,s,n,0,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
1,x,y,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,s,e,0,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
1,f,s,e,0,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,f,y,n,0,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
1,x,s,e,0,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,f,s,e,0,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
1,f,y,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,y,e,0,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,x,y,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,y,n,0,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,s,n,0,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,s,n,0,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,k,y,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,s,e,0,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,x,s,e,0,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,x,y,e,0,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
1,f,y,e,0,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,x,y,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,f,y,e,0,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
1,f,y,n,0,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,f,y,e,0,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,x,y,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,x,s,e,0,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
1,f,s,e,0,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,f,s,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,x,s,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,f,s,e,0,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,f,s,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,f,s,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,y,e,0,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,f,y,n,0,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,k,s,e,0,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,f,s,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,f,y,n,0,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,f,s,e,0,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,f,y,e,0,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
1,x,s,n,0,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,k,y,n,0,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
1,x,y,e,0,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,x,s,e,0,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
0,x,s,g,0,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,n,g
1,k,y,n,0,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,x,s,n,0,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
1,f,s,n,0,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
1,f,s,n,0,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,x,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,f,s,e,0,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
1,f,y,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,y,e,0,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,f,s,n,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,f,s,e,0,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,x,s,n,0,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
1,f,s,e,0,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
1,x,s,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,f,s,e,0,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
1,f,y,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,k,y,e,0,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,s,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,k,y,e,0,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
1,f,s,e,0,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,y,e,0,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,f,s,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
0,b,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,o,c,l
1,x,s,n,0,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,f,y,e,0,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,f,y,n,0,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,f,s,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,f,y,n,0,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,k,y,n,0,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
1,x,s,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,f,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,k,y,n,0,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,f,s,e,0,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
0,k,s,w,0,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g
1,f,y,n,0,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,f,y,n,0,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
1,f,y,n,0,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,s,n,0,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,f,s,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,y,e,0,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,x,s,e,0,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,f,y,n,0,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,x,s,n,0,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,x,s,e,0,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,x,s,e,0,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,f,y,e,0,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,x,s,n,0,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,x,s,e,0,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,f,s,n,0,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,x,s,n,0,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,y,e,0,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,x,s,n,0,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,f,y,e,0,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
1,f,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,f,y,n,0,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
1,f,y,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
1,x,y,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
0,k,f,g,0,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,n,g
1,x,s,e,0,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,k,y,n,0,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,k,y,n,0,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,x,y,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,f,s,e,0,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
1,f,s,n,0,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,f,s,e,0,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
1,x,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,f,s,n,0,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
1,f,y,e,0,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,x,s,n,0,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
1,x,y,e,0,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,f,s,e,0,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,x,s,n,0,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,f,s,n,0,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
0,x,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,y,v,l
1,k,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,f,s,n,0,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
1,k,y,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
0,x,y,c,1,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p
0,b,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,y,c,l
0,k,s,g,0,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,n,g
0,x,f,g,0,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,g
1,x,s,n,0,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
1,k,y,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
0,x,s,n,0,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,o,c,l
1,k,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,b,y,y,0,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l
1,x,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
0,b,s,g,0,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
1,k,y,e,0,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
1,k,s,e,0,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,f,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,f,y,n,0,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
1,f,s,e,0,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
0,k,f,g,0,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g
1,k,s,n,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,k,s,e,0,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
1,f,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
0,b,f,g,0,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g
1,f,y,n,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,f,s,n,0,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
0,f,s,n,0,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,n,c,l
0,x,y,p,1,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p
1,f,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,k,y,e,0,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,f,s,n,0,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
0,b,s,w,0,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,n,g
1,x,y,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,f,y,e,0,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,f,s,e,0,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
1,k,y,n,0,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
0,x,f,w,0,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g
0,b,s,w,0,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,n,g
1,k,s,e,0,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,y,n,0,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
0,f,y,n,1,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p
1,k,s,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,k,s,n,0,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
1,f,y,n,0,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
1,f,y,e,0,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
1,x,s,e,0,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
1,k,y,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,x,s,n,0,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,k,s,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,k,y,n,0,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
1,f,y,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
0,x,f,w,0,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g
1,k,s,n,0,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
1,f,s,n,0,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,k,s,e,0,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,k,s,e,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,k,y,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
0,k,f,w,0,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,s,g
1,k,s,n,0,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,k,y,n,0,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,k,s,n,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,k,s,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
1,x,s,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,x,y,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
1,f,s,e,0,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,k,y,n,0,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
0,b,s,n,0,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d
1,f,s,n,0,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,k,y,e,0,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
0,x,s,n,0,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d
1,f,s,n,0,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,k,s,n,0,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,y,n,0,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,x,s,n,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
0,k,f,w,0,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g
1,f,y,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,x,s,e,0,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
1,x,s,n,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,f,s,n,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,k,s,n,0,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,k,s,e,0,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,k,s,e,0,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,x,s,e,0,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
0,b,s,n,0,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,p
1,k,s,e,0,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
1,x,s,n,0,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,x,y,e,0,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,f,s,e,0,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
0,b,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,n,c,l
0,k,s,g,0,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g
1,k,y,e,0,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
1,k,y,e,0,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
1,f,s,e,0,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
0,k,s,n,0,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,o,c,l
1,f,y,e,0,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,k,y,e,0,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
0,k,f,w,0,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g
0,x,s,g,0,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g
0,k,s,n,0,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,o,v,l
1,k,y,e,0,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
1,k,y,n,0,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
1,k,s,e,0,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
0,x,s,w,0,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,s,g
0,k,s,w,0,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
0,k,s,w,0,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g
1,k,s,e,0,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,x,s,e,0,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
0,k,s,g,0,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g
0,x,f,w,0,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,g
1,k,y,e,0,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
0,b,s,w,0,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,s,g
1,k,s,e,0,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,f,s,n,0,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
1,f,y,n,0,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
0,k,s,g,0,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g
0,x,s,w,0,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,n,g
1,f,y,e,0,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,x,s,e,0,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
0,x,f,w,0,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g
0,k,f,w,0,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
1,f,s,e,0,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
0,f,s,g,1,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p
1,k,s,e,0,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,x,s,n,0,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
0,k,s,n,0,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,b,c,l
0,x,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,n,c,l
1,k,y,e,0,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,x,s,e,0,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,x,s,n,0,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,k,s,e,0,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,x,s,n,0,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
0,k,f,w,0,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,n,g
0,k,s,n,0,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,n,c,l
1,k,y,c,0,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
0,x,f,g,0,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,s,g
0,x,s,n,0,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,o,v,l
0,x,s,n,0,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,b,v,l
1,k,y,e,0,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
0,k,f,w,0,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,n,g
0,x,f,g,0,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,s,g
0,f,s,n,0,n,a,c,b,o,e,?,s,s,o,o,p,o,o,p,n,v,l
1,k,y,n,0,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,k,y,n,0,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,f,y,n,0,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
1,f,y,e,0,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
0,k,f,g,0,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g
1,f,y,e,0,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,f,y,n,0,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
