age,date,workclass,education,educational_num,marital_status,race,gender,hours_per_week,income_depvar
39,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Male,40,1
38,01/01/10,Private,Assoc-voc,11,Divorced,White,Female,40,1
44,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,1
56,01/01/10,Private,10th,6,Married-civ-spouse,Asian-Pac-Islander,Female,30,1
25,01/01/10,Private,9th,5,Never-married,White,Male,40,0
32,01/01/10,Local-gov,Bachelors,13,Never-married,White,Female,50,0
47,01/01/10,Private,Some-college,10,Never-married,White,Female,40,1
26,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
31,01/01/10,Private,Bachelors,13,Never-married,Black,Female,60,1
23,01/01/10,Private,Assoc-voc,11,Never-married,White,Male,40,0
41,01/01/10,Federal-gov,Some-college,10,Divorced,White,Female,40,1
55,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Black,Male,25,0
23,01/01/10,Private,Some-college,10,Divorced,White,Female,25,0
45,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,1
42,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40,0
29,01/01/10,Private,Some-college,10,Never-married,White,Male,15,0
48,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,40,0
36,01/01/10,Private,Some-college,10,Divorced,White,Male,40,0
52,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,50,1
46,01/01/10,Private,Assoc-voc,11,Divorced,White,Male,40,0
34,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
27,01/01/10,State-gov,Assoc-acdm,12,Never-married,White,Female,40,0
18,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
18,01/01/10,Private,Some-college,10,Never-married,White,Female,24,0
42,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,40,0
64,01/01/10,?,Some-college,10,Married-civ-spouse,White,Male,40,0
36,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,45,1
20,01/01/10,?,11th,7,Never-married,Black,Female,20,0
52,01/01/10,Self-emp-inc,Prof-school,15,Married-civ-spouse,White,Male,40,1
44,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,45,1
53,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,60,1
36,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,60,1
27,01/01/10,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Male,40,0
52,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,60,0
60,01/01/10,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,40,0
41,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,45,1
64,01/01/10,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,40,1
25,01/01/10,Private,1st-4th,2,Never-married,White,Male,25,0
63,01/01/10,Private,7th-8th,4,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
54,01/01/10,Local-gov,Assoc-voc,11,Divorced,White,Male,40,0
21,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
27,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
63,01/01/10,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,50,0
37,01/01/10,Private,HS-grad,9,Divorced,White,Female,30,0
22,01/01/10,Private,HS-grad,9,Never-married,White,Male,35,0
54,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,40,0
54,01/01/10,Private,10th,6,Divorced,White,Female,40,0
60,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
19,01/01/10,Private,11th,7,Never-married,White,Male,25,0
25,01/01/10,Local-gov,HS-grad,9,Divorced,White,Female,40,0
51,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Female,40,0
47,01/01/10,Federal-gov,HS-grad,9,Never-married,White,Female,40,0
44,01/01/10,Self-emp-not-inc,10th,6,Never-married,White,Male,50,0
18,01/01/10,?,Some-college,10,Never-married,White,Female,30,0
57,01/01/10,Private,HS-grad,9,Widowed,White,Female,57,0
22,01/01/10,Private,Some-college,10,Never-married,White,Male,34,0
36,01/01/10,State-gov,Some-college,10,Divorced,Black,Female,20,0
33,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Female,38,0
39,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
49,01/01/10,Private,Doctorate,16,Married-civ-spouse,Other,Male,50,1
41,01/01/10,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
35,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,38,0
40,01/01/10,Self-emp-inc,Assoc-acdm,12,Divorced,White,Female,40,0
30,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
25,01/01/10,Private,HS-grad,9,Never-married,White,Male,37,0
25,01/01/10,Private,Some-college,10,Married-civ-spouse,Black,Male,36,1
37,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,50,1
53,01/01/10,Self-emp-not-inc,Prof-school,15,Divorced,White,Male,60,1
34,01/01/10,Self-emp-not-inc,Assoc-acdm,12,Never-married,White,Female,25,0
22,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
18,01/01/10,Private,HS-grad,9,Never-married,White,Female,20,0
52,01/01/10,?,Masters,14,Married-civ-spouse,White,Female,40,1
45,01/01/10,Private,HS-grad,9,Divorced,Black,Male,40,0
19,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
33,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,65,0
45,01/01/10,State-gov,Some-college,10,Married-civ-spouse,White,Male,40,0
43,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Male,35,1
40,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,35,0
41,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,75,1
25,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
22,01/01/10,Private,Bachelors,13,Never-married,White,Female,32,0
52,01/01/10,Private,Some-college,10,Never-married,White,Male,45,0
45,01/01/10,Federal-gov,Some-college,10,Married-civ-spouse,White,Male,40,1
32,01/01/10,State-gov,Doctorate,16,Never-married,White,Female,70,0
26,01/01/10,Private,Bachelors,13,Never-married,White,Male,20,0
24,01/01/10,Private,Some-college,10,Divorced,Black,Male,40,0
37,01/01/10,Private,HS-grad,9,Divorced,Black,Female,40,0
49,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
43,01/01/10,Local-gov,Masters,14,Married-civ-spouse,White,Male,50,0
35,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
37,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Male,50,1
17,01/01/10,Private,11th,7,Never-married,White,Male,20,0
48,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,55,1
40,01/01/10,?,Masters,14,Divorced,White,Female,55,0
26,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
35,01/01/10,Private,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,1
21,01/01/10,Private,Some-college,10,Never-married,White,Female,15,0
54,01/01/10,Private,10th,6,Divorced,White,Male,70,0
40,01/01/10,Private,Bachelors,13,Divorced,Black,Female,40,0
51,01/01/10,Private,Some-college,10,Separated,Black,Female,40,0
60,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Black,Female,50,0
22,01/01/10,Private,Some-college,10,Never-married,White,Male,8,0
20,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
21,01/01/10,Private,11th,7,Never-married,White,Male,40,0
21,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
43,01/01/10,Private,Some-college,10,Divorced,White,Female,44,0
36,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
65,01/01/10,State-gov,HS-grad,9,Married-civ-spouse,White,Male,40,1
48,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
37,01/01/10,Private,Masters,14,Separated,White,Male,60,1
20,01/01/10,Private,12th,8,Never-married,White,Male,40,0
41,01/01/10,State-gov,HS-grad,9,Divorced,White,Female,40,0
55,01/01/10,Self-emp-not-inc,9th,5,Married-civ-spouse,White,Male,50,0
39,01/01/10,Local-gov,Bachelors,13,Divorced,White,Female,40,0
41,01/01/10,Federal-gov,Some-college,10,Married-civ-spouse,White,Female,40,1
80,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,24,0
59,01/01/10,State-gov,10th,6,Married-civ-spouse,White,Male,40,0
52,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,1
39,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
56,01/01/10,Self-emp-not-inc,Some-college,10,Married-spouse-absent,Black,Male,50,0
69,01/01/10,Local-gov,HS-grad,9,Widowed,Black,Female,20,0
49,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
28,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,45,1
49,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
51,01/01/10,Local-gov,HS-grad,9,Married-spouse-absent,White,Male,40,0
42,01/01/10,Private,Some-college,10,Divorced,White,Female,32,0
66,01/01/10,Private,HS-grad,9,Widowed,White,Female,13,0
44,01/01/10,Private,Assoc-voc,11,Separated,White,Male,48,1
26,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
43,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
28,01/01/10,Private,10th,6,Never-married,White,Female,40,0
25,01/01/10,?,Bachelors,13,Never-married,White,Female,30,0
17,01/01/10,Private,11th,7,Never-married,White,Female,8,0
52,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
34,01/01/10,?,HS-grad,9,Separated,White,Female,8,0
24,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
41,01/01/10,?,Bachelors,13,Married-spouse-absent,White,Male,30,0
65,01/01/10,Private,Some-college,10,Widowed,White,Female,45,0
36,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,40,1
19,01/01/10,Private,HS-grad,9,Never-married,White,Male,30,0
43,01/01/10,Private,Some-college,10,Married-spouse-absent,White,Male,45,0
39,01/01/10,Local-gov,Masters,14,Married-civ-spouse,White,Female,50,1
48,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,1
50,01/01/10,Local-gov,Assoc-voc,11,Married-civ-spouse,White,Male,40,1
21,01/01/10,Private,Some-college,10,Never-married,White,Male,25,0
36,01/01/10,Private,HS-grad,9,Never-married,Black,Female,40,0
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,36,0
50,01/01/10,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,40,0
49,01/01/10,State-gov,Masters,14,Married-civ-spouse,White,Male,80,1
34,01/01/10,Private,Bachelors,13,Never-married,Black,Male,45,0
70,01/01/10,Self-emp-inc,Doctorate,16,Married-civ-spouse,White,Male,40,1
39,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
44,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
32,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Female,40,1
40,01/01/10,Private,9th,5,Never-married,Black,Male,49,0
46,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,1
21,01/01/10,?,Some-college,10,Never-married,White,Male,20,0
40,01/01/10,Private,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Female,52,1
47,01/01/10,Private,11th,7,Divorced,White,Male,8,0
19,01/01/10,Private,HS-grad,9,Never-married,White,Male,30,0
22,01/01/10,Private,Some-college,10,Never-married,White,Female,16,0
20,01/01/10,Private,Some-college,10,Never-married,White,Female,16,0
46,01/01/10,Local-gov,Bachelors,13,Divorced,White,Female,25,1
41,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,45,1
17,01/01/10,Private,10th,6,Never-married,Other,Female,15,0
41,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,0
28,01/01/10,Private,HS-grad,9,Separated,White,Male,40,0
20,01/01/10,?,Some-college,10,Never-married,White,Male,25,0
24,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
33,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
44,01/01/10,Federal-gov,Some-college,10,Married-civ-spouse,White,Male,55,1
26,01/01/10,Self-emp-not-inc,HS-grad,9,Never-married,Black,Female,40,0
47,01/01/10,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,40,1
24,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
58,01/01/10,Federal-gov,Bachelors,13,Married-civ-spouse,Black,Male,40,1
41,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,60,0
38,01/01/10,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,35,1
21,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
33,01/01/10,Private,Some-college,10,Never-married,White,Male,45,0
23,01/01/10,?,Some-college,10,Never-married,White,Female,32,0
40,01/01/10,Private,10th,6,Divorced,White,Female,40,0
47,01/01/10,Local-gov,HS-grad,9,Divorced,White,Female,40,0
41,01/01/10,Private,Bachelors,13,Divorced,Black,Female,40,0
38,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,0
50,01/01/10,Private,7th-8th,4,Divorced,White,Female,40,0
45,01/01/10,Private,HS-grad,9,Married-spouse-absent,Black,Male,40,0
65,01/01/10,?,Bachelors,13,Married-civ-spouse,White,Male,40,1
33,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
34,01/01/10,Federal-gov,Assoc-acdm,12,Never-married,White,Male,40,0
65,01/01/10,Private,Masters,14,Divorced,White,Male,28,0
24,01/01/10,Private,11th,7,Never-married,White,Male,39,0
26,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
55,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
66,01/01/10,Private,Bachelors,13,Divorced,White,Female,8,0
43,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40,0
37,01/01/10,Private,Bachelors,13,Never-married,Black,Female,40,0
22,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
21,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
69,01/01/10,?,Prof-school,15,Married-civ-spouse,White,Female,25,0
27,01/01/10,Private,Masters,14,Never-married,White,Female,40,0
48,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,45,1
24,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
18,01/01/10,Never-worked,11th,7,Never-married,White,Female,10,0
53,01/01/10,Local-gov,HS-grad,9,Widowed,White,Female,30,0
26,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
60,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
21,01/01/10,Private,Some-college,10,Never-married,White,Female,60,0
39,01/01/10,Private,5th-6th,3,Married-civ-spouse,White,Male,40,0
45,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,60,1
76,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,30,0
19,01/01/10,Private,Some-college,10,Never-married,White,Female,30,0
34,01/01/10,Private,Some-college,10,Married-civ-spouse,Black,Male,40,1
54,01/01/10,Private,Some-college,10,Divorced,White,Male,40,0
23,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
44,01/01/10,Local-gov,7th-8th,4,Divorced,White,Male,40,0
27,01/01/10,Private,Some-college,10,Divorced,Black,Female,40,0
23,01/01/10,Private,12th,8,Never-married,Amer-Indian-Eskimo,Male,40,0
37,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50,0
41,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
21,01/01/10,State-gov,Some-college,10,Never-married,White,Female,35,0
37,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,1
63,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
35,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
47,01/01/10,Private,9th,5,Married-civ-spouse,Black,Male,56,0
41,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
50,01/01/10,Self-emp-not-inc,HS-grad,9,Divorced,Asian-Pac-Islander,Female,60,0
26,01/01/10,Self-emp-inc,HS-grad,9,Never-married,White,Male,50,0
36,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,42,1
47,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
51,01/01/10,Private,Some-college,10,Divorced,Black,Female,50,0
41,01/01/10,Private,HS-grad,9,Divorced,Other,Female,40,0
40,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Female,30,1
32,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,0
37,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40,1
40,01/01/10,Self-emp-inc,Bachelors,13,Divorced,White,Male,40,0
56,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
50,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
28,01/01/10,Private,9th,5,Married-civ-spouse,White,Male,42,0
28,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
19,01/01/10,Self-emp-not-inc,11th,7,Never-married,White,Female,30,0
44,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
42,01/01/10,Self-emp-not-inc,Prof-school,15,Divorced,White,Female,44,1
47,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
31,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
61,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,1
21,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
26,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,45,1
58,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,40,1
35,01/01/10,Private,Bachelors,13,Married-spouse-absent,Asian-Pac-Islander,Female,40,0
35,01/01/10,Private,Assoc-voc,11,Never-married,Black,Female,40,0
29,01/01/10,Local-gov,Assoc-acdm,12,Never-married,White,Male,40,0
40,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,40,1
33,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,55,1
38,01/01/10,Self-emp-not-inc,Some-college,10,Divorced,White,Male,40,0
50,01/01/10,Self-emp-not-inc,Assoc-voc,11,Never-married,White,Male,50,0
66,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
36,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,40,1
33,01/01/10,Private,11th,7,Never-married,White,Female,40,0
55,01/01/10,Federal-gov,Masters,14,Married-civ-spouse,White,Male,60,1
46,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
36,01/01/10,Private,Assoc-acdm,12,Never-married,White,Male,40,0
41,01/01/10,?,12th,8,Divorced,White,Female,40,0
30,01/01/10,Private,HS-grad,9,Divorced,White,Female,32,0
29,01/01/10,Private,12th,8,Never-married,White,Male,42,0
60,01/01/10,?,Some-college,10,Widowed,Black,Female,40,0
24,01/01/10,Private,HS-grad,9,Separated,White,Female,48,0
42,01/01/10,Self-emp-not-inc,Some-college,10,Separated,Black,Female,50,0
26,01/01/10,Private,HS-grad,9,Separated,White,Female,40,0
37,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
27,01/01/10,Private,5th-6th,3,Never-married,White,Male,48,0
26,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,48,0
23,01/01/10,Private,Assoc-voc,11,Never-married,White,Male,50,0
60,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,60,1
49,01/01/10,Federal-gov,HS-grad,9,Divorced,Black,Female,40,0
46,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
21,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
48,01/01/10,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,60,0
70,01/01/10,Self-emp-inc,9th,5,Divorced,White,Male,45,0
44,01/01/10,Local-gov,Masters,14,Never-married,White,Female,55,0
58,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
41,01/01/10,Private,Assoc-acdm,12,Divorced,Black,Female,40,0
54,01/01/10,Private,7th-8th,4,Divorced,White,Female,40,0
42,01/01/10,Self-emp-inc,Masters,14,Divorced,Asian-Pac-Islander,Male,60,1
28,01/01/10,Private,10th,6,Divorced,White,Male,40,0
65,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,20,0
35,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,35,0
82,01/01/10,Private,5th-6th,3,Widowed,White,Male,20,0
48,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,50,1
44,01/01/10,Private,Doctorate,16,Married-civ-spouse,Asian-Pac-Islander,Male,40,1
68,01/01/10,Private,Masters,14,Never-married,White,Female,20,0
42,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
24,01/01/10,Private,HS-grad,9,Never-married,White,Female,37,0
54,01/01/10,Private,Some-college,10,Married-civ-spouse,Black,Male,40,0
22,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
43,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,84,0
17,01/01/10,Private,9th,5,Never-married,White,Female,35,0
46,01/01/10,Self-emp-not-inc,HS-grad,9,Divorced,White,Male,50,0
59,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
37,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
70,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Male,24,0
57,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,30,1
47,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Female,35,0
31,01/01/10,Private,HS-grad,9,Never-married,Black,Female,24,0
23,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
17,01/01/10,Private,12th,8,Never-married,White,Female,25,0
63,01/01/10,Private,Preschool,1,Married-civ-spouse,Other,Male,30,0
44,01/01/10,Private,Prof-school,15,Divorced,White,Male,55,1
30,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Male,60,1
23,01/01/10,Private,Some-college,10,Never-married,White,Male,20,0
44,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,60,1
24,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
34,01/01/10,Private,Some-college,10,Never-married,White,Male,20,0
37,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,65,0
24,01/01/10,Private,11th,7,Never-married,White,Female,40,0
32,01/01/10,Private,HS-grad,9,Divorced,Black,Female,40,0
42,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Black,Male,25,0
20,01/01/10,Private,Some-college,10,Never-married,White,Female,10,0
34,01/01/10,State-gov,Some-college,10,Married-civ-spouse,Black,Male,40,1
37,01/01/10,Private,Some-college,10,Never-married,White,Female,20,0
47,01/01/10,Federal-gov,HS-grad,9,Divorced,White,Female,40,0
25,01/01/10,Private,9th,5,Never-married,White,Male,45,0
36,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,65,1
60,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,0
64,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,10,0
32,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Female,40,0
33,01/01/10,State-gov,10th,6,Married-civ-spouse,White,Male,40,0
71,01/01/10,Private,Bachelors,13,Never-married,White,Female,14,0
55,01/01/10,Local-gov,Some-college,10,Divorced,Amer-Indian-Eskimo,Female,40,0
85,01/01/10,Self-emp-not-inc,HS-grad,9,Widowed,White,Female,50,0
57,01/01/10,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,40,0
39,01/01/10,Private,Prof-school,15,Married-civ-spouse,Asian-Pac-Islander,Male,67,1
25,01/01/10,Private,Some-college,10,Never-married,White,Male,55,0
58,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
57,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
30,01/01/10,Private,Assoc-voc,11,Divorced,White,Female,36,0
19,01/01/10,Private,11th,7,Divorced,White,Female,20,0
40,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
28,01/01/10,Private,HS-grad,9,Never-married,Amer-Indian-Eskimo,Female,40,0
43,01/01/10,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,40,0
40,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Female,35,1
19,01/01/10,Private,HS-grad,9,Never-married,White,Female,15,0
24,01/01/10,Private,HS-grad,9,Never-married,White,Male,38,0
34,01/01/10,Private,Bachelors,13,Never-married,White,Male,65,1
22,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
64,01/01/10,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,55,0
55,01/01/10,?,7th-8th,4,Married-civ-spouse,White,Male,40,0
26,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
80,01/01/10,Private,HS-grad,9,Married-spouse-absent,White,Female,16,0
79,01/01/10,Local-gov,Doctorate,16,Widowed,White,Female,40,0
58,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,40,1
43,01/01/10,Private,Bachelors,13,Divorced,White,Male,40,0
43,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
46,01/01/10,Private,HS-grad,9,Divorced,White,Male,25,0
35,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,40,1
51,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,0
52,01/01/10,Local-gov,Masters,14,Divorced,White,Female,60,1
43,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,60,1
68,01/01/10,Private,Some-college,10,Widowed,White,Female,45,0
34,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Female,45,1
37,01/01/10,Private,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,1
22,01/01/10,Private,HS-grad,9,Never-married,Black,Female,40,0
32,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,55,0
65,01/01/10,Self-emp-not-inc,10th,6,Married-civ-spouse,White,Male,40,0
28,01/01/10,Private,Some-college,10,Never-married,White,Male,60,0
37,01/01/10,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
40,01/01/10,Self-emp-inc,Bachelors,13,Never-married,White,Female,45,0
40,01/01/10,Private,11th,7,Never-married,White,Male,40,0
52,01/01/10,Private,HS-grad,9,Separated,White,Female,20,0
35,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,60,0
62,01/01/10,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,White,Male,30,0
49,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,45,0
49,01/01/10,Private,HS-grad,9,Divorced,White,Female,55,0
47,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
45,01/01/10,Private,HS-grad,9,Separated,White,Female,40,0
37,01/01/10,Private,1st-4th,2,Married-spouse-absent,White,Male,77,0
36,01/01/10,Local-gov,Assoc-voc,11,Married-civ-spouse,White,Male,53,1
36,01/01/10,Private,10th,6,Married-civ-spouse,White,Male,70,0
44,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
51,01/01/10,State-gov,Masters,14,Married-civ-spouse,White,Male,60,1
